347	177
262	353
77	394
167	284
198	476
207	195
155	443
167	234
228	504
437	365
260	220
304	261
271	403
343	338
309	566
384	114
340	424
412	491
376	447
246	254
317	419
341	472
345	398
197	406
201	60
411	88
295	376
289	235
348	373
471	241
273	207
386	480
209	106
246	290
117	186
291	469
328	162
485	308
161	416
232	450
217	160
211	526
223	299
99	125
236	258
279	291
253	506
300	443
299	218
303	498
361	493
130	273
349	479
456	253
238	243
298	125
353	404
279	208
272	224
328	256
293	199
418	267
290	34
290	102
302	312
295	97
192	243
317	477
306	7
212	362
280	158
365	478
362	427
240	269
300	141
272	144
284	234
239	82
400	176
255	104
300	73
323	178
323	271
281	297
310	305
352	438
198	164
451	270
286	353
311	553
19	257
370	270
438	323
160	507
336	398
287	271
311	367
273	262
183	249
351	389
460	144
408	462
344	480
382	211
222	485
380	277
157	468
219	308
425	103
227	212
389	421
228	307
270	85
205	387
313	116
426	293
174	494
340	209
224	497
476	420
361	146
292	270
282	472
295	565
377	512
239	274
177	443
335	113
312	12
472	540
437	371
400	47
324	549
272	377
324	359
269	192
514	250
275	361
213	292
212	475
283	331
192	259
212	419
106	248
143	250
301	84
300	200
278	40
263	339
336	268
304	513
176	150
149	314
372	321
46	283
50	321
298	496
289	507
498	477
251	163
343	530
220	462
292	175
300	229
293	238
134	320
498	133
391	294
428	145
309	424
526	370
299	108
308	418
298	133
303	229
177	61
294	160
220	291
468	242
251	451
189	419
296	158
299	373
259	126
303	555
82	329
293	365
223	239
466	398
271	536
339	369
315	201
282	224
407	466
377	90
194	96
296	120
215	262
301	184
382	236
324	342
219	539
266	404
300	227
547	369
477	284
240	443
345	197
289	225
63	156
285	187
300	295
317	303
315	86
301	91
262	400
262	224
443	450
364	72
57	335
359	548
344	202
331	167
344	348
434	215
245	195
282	177
203	191
307	493
296	328
421	385
443	183
301	531
307	172
344	135
324	543
143	324
325	542
337	510
361	364
424	269
342	141
300	544
76	335
318	413
291	242
394	434
228	117
299	295
173	305
47	192
352	78
220	519
279	178
303	204
208	320
341	453
233	300
313	201
303	278
282	275
241	475
452	168
286	62
508	238
290	593
128	265
157	293
131	252
396	142
344	377
300	279
277	391
272	515
272	559
286	233
300	258
393	431
301	466
507	108
426	486
361	454
253	286
112	457
277	482
267	551
219	538
318	23
75	314
123	318
423	414
343	406
313	104
332	162
220	244
298	571
320	265
379	154
217	397
292	410
375	483
519	267
253	131
345	298
277	20
344	160
289	207
228	305
314	35
527	349
491	242
288	345
461	327
300	303
543	239
267	518
165	141
358	461
405	286
378	90
276	484
480	147
181	135
306	592
273	286
503	443
243	187
304	176
490	184
242	463
301	6
260	123
264	468
159	450
209	504
222	371
298	337
211	491
291	322
279	253
221	449
170	308
300	175
297	393
266	408
528	368
318	143
156	525
302	194
427	539
156	64
354	213
236	329
341	263
300	449
430	284
245	49
239	376
228	329
131	443
257	72
207	370
338	456
441	361
454	205
468	108
260	170
291	202
311	215
184	206
112	209
466	252
483	178
253	68
428	538
52	246
439	437
274	93
216	493
282	16
299	15
262	288
303	171
154	155
249	504
477	384
297	320
280	321
253	529
310	314
302	243
170	279
160	456
399	324
345	206
451	398
279	502
316	431
270	300
387	110
382	182
258	419
167	157
426	371
540	235
309	117
361	139
214	558
333	500
336	87
490	465
346	255
457	329
306	428
243	150
370	331
300	239
307	218
309	193
294	269
307	79
205	244
192	165
386	218
318	405
304	74
278	434
202	157
304	234
280	277
328	149
298	436
332	416
236	486
489	324
285	344
514	324
366	427
240	227
259	22
157	490
208	62
466	213
323	179
303	101
275	346
436	80
213	467
158	148
420	337
479	272
538	329
300	342
215	178
394	298
140	374
398	370
