254	78
132	357
362	492
230	0
345	119
578	391
428	13
27	329
93	315
469	282
265	30
490	16
358	364
198	154
170	417
379	560
45	477
546	581
301	555
503	105
132	597
471	75
448	283
433	396
302	346
446	454
452	129
6	340
138	342
0	43
316	63
46	374
383	21
11	255
45	243
482	9
271	156
444	155
214	394
38	495
357	131
556	328
351	214
470	9
489	428
462	243
235	281
298	519
152	193
116	553
495	135
267	269
198	121
326	19
410	271
117	206
46	178
124	51
229	242
509	485
485	344
105	405
26	458
522	574
428	565
144	31
103	388
462	385
21	366
424	24
66	54
580	503
11	76
410	492
171	377
169	10
396	591
503	109
406	455
460	289
208	284
132	219
488	389
111	377
56	401
151	301
56	178
261	484
513	35
209	590
389	446
484	158
513	182
27	112
107	331
459	146
302	220
491	251
407	423
274	201
28	452
390	7
336	368
206	298
509	396
365	125
406	261
523	379
512	295
506	369
157	451
266	526
148	352
441	514
464	197
339	452
323	269
473	104
551	443
529	413
378	412
530	357
339	108
211	253
429	264
455	180
151	355
502	225
77	572
315	205
351	60
405	207
19	158
493	550
97	471
83	433
196	221
77	154
384	540
94	546
260	363
446	262
558	54
595	126
325	332
332	102
7	240
6	102
247	469
269	60
346	466
49	553
431	165
466	313
64	372
465	100
186	38
164	570
365	56
454	547
352	292
577	483
92	412
312	397
483	244
262	271
53	597
269	267
503	494
572	77
176	501
568	296
265	428
253	564
449	214
361	210
10	168
13	16
588	460
425	535
595	465
587	337
479	7
572	201
264	550
359	571
500	78
302	546
135	200
275	584
14	588
137	8
424	300
236	303
193	406
227	81
92	215
216	480
196	314
338	568
127	15
16	589
559	17
177	398
415	8
292	83
567	389
497	488
52	284
35	590
167	11
555	55
376	145
98	272
455	578
234	139
78	567
482	489
534	258
52	583
349	455
348	152
489	453
367	280
484	500
518	368
180	337
413	141
381	565
44	547
597	588
178	231
347	209
249	379
589	158
226	434
93	208
54	11
488	170
30	34
251	208
303	113
162	500
149	103
86	158
347	583
417	3
37	73
41	40
442	485
247	128
329	363
500	201
62	192
79	501
257	379
421	317
540	14
509	79
399	568
311	584
226	447
376	404
262	219
188	34
128	53
33	477
339	134
556	133
257	388
283	125
550	463
286	589
25	258
115	47
511	117
508	582
422	39
158	507
35	209
513	330
512	398
343	521
13	150
163	464
498	186
112	531
119	170
539	157
209	393
109	135
65	242
169	30
449	292
183	491
6	385
258	475
389	452
20	111
508	169
500	454
302	78
393	70
241	31
22	89
40	288
434	516
408	363
139	99
434	433
414	488
36	565
485	323
12	420
269	587
282	201
11	555
384	453
291	551
433	403
325	365
467	554
108	233
290	507
340	49
458	266
176	423
305	554
29	333
103	401
102	282
12	555
60	291
516	10
250	333
49	594
467	478
53	19
200	547
113	360
554	588
7	276
0	532
377	468
30	245
469	447
410	64
398	554
308	34
199	105
177	170
374	296
404	70
466	383
66	165
475	12
8	536
589	578
491	274
440	71
468	79
127	139
422	576
451	284
53	172
132	326
373	594
172	432
132	347
79	59
221	356
594	435
474	57
239	408
181	470
394	438
467	366
124	128
94	455
41	35
61	141
152	598
242	26
414	248
383	159
439	530
14	540
459	115
132	523
41	162
41	435
475	38
271	184
229	554
261	168
83	532
399	225
38	556
531	333
450	226
538	271
255	80
168	200
74	334
435	130
416	309
180	598
262	27
77	24
56	437
104	312
364	563
599	76
10	260
173	448
75	587
423	48
98	161
465	300
19	50
281	418
343	164
506	50
137	217
184	146
560	190
66	26
26	43
489	562
353	331
499	431
100	214
140	20
517	146
155	197
354	241
196	599
194	283
527	180
455	411
508	26
274	55
16	443
183	226
201	575
294	316
211	373
139	473
212	337
131	310
34	511
259	311
87	310
302	518
510	407
443	567
213	588
265	303
382	118
184	146
292	63
542	331
302	359
362	494
507	225
24	154
195	461
90	514
382	137
239	98
83	536
50	111
407	189
370	119
432	176
129	128
292	94
340	188
515	168
294	106
6	146
73	464
74	292
282	436
597	293
183	154
388	50
456	432
254	63
368	597
561	276
270	351
479	369
516	36
444	244
315	441
175	119
369	238
59	63
337	490
104	166
437	43
131	58
465	405
495	303
23	68
238	487
11	37
104	570
267	454
94	481
365	366
588	11
85	79
361	35
417	520
12	297
394	351
140	396
537	508
92	225
116	440
202	541
100	220
419	286
76	190
524	536
96	55
399	332
480	536
208	275
263	234
147	352
404	196
413	291
548	383
435	169
186	70
570	441
325	193
292	34
564	17
132	232
528	190
430	77
590	355
510	556
56	123
403	520
334	317
