79	235
300	502
342	297
209	339
263	322
182	161
189	509
495	284
328	283
353	28
269	197
268	35
312	464
299	165
282	382
176	333
394	379
329	79
193	99
223	168
150	194
302	442
340	249
117	355
320	322
293	244
288	298
373	60
231	145
365	451
405	104
532	358
340	222
340	130
312	226
267	158
267	330
302	45
410	72
289	370
321	300
395	315
249	313
352	250
420	215
260	271
375	345
117	277
309	281
315	378
250	146
409	271
408	357
175	491
360	528
283	331
49	330
164	467
281	137
337	239
323	342
278	320
303	271
296	290
302	415
389	342
362	213
337	93
293	241
314	234
201	295
323	167
413	285
219	63
347	221
438	159
142	133
453	243
573	282
399	258
282	228
176	478
236	40
353	125
321	106
392	115
184	466
278	140
341	222
492	305
450	531
290	221
252	105
211	379
176	209
353	490
302	152
315	269
211	323
198	391
293	118
273	540
253	436
245	356
265	232
227	354
290	325
406	272
343	406
316	511
307	180
284	132
192	220
359	488
246	35
306	220
481	333
282	389
132	222
340	118
129	216
322	329
309	165
344	408
452	201
125	416
391	233
266	25
291	521
338	307
554	327
403	296
279	250
307	294
281	95
279	195
202	368
195	384
277	125
427	379
363	389
445	383
459	323
477	426
314	136
305	191
205	217
377	131
459	368
280	353
251	316
302	140
453	336
400	146
202	183
182	394
331	128
201	555
474	319
319	202
321	193
328	287
276	454
501	493
311	589
373	295
484	240
549	177
399	150
234	284
340	365
112	396
211	343
61	348
184	470
380	487
415	460
107	438
331	283
108	346
158	319
327	265
328	104
317	341
296	439
282	322
311	444
463	190
288	32
384	136
403	426
305	507
316	402
312	311
160	272
343	249
203	488
103	163
123	284
298	202
243	354
440	537
284	195
242	284
451	358
234	110
184	229
297	582
315	259
269	236
344	548
301	339
237	482
203	395
302	222
320	281
209	256
153	276
427	517
128	191
460	361
187	330
303	205
528	271
327	420
297	453
308	440
349	191
532	135
477	170
348	236
283	121
239	414
126	132
138	358
484	367
88	314
265	226
232	372
396	104
301	48
257	125
325	88
350	333
416	141
299	167
328	229
360	425
291	375
425	289
340	267
296	398
180	364
299	204
171	174
164	337
309	195
249	402
299	411
301	389
300	425
299	390
131	348
322	442
208	541
470	178
296	206
459	398
316	503
150	197
232	443
167	434
237	575
303	350
333	553
479	280
316	435
322	474
220	59
222	428
123	426
286	191
365	466
274	92
304	392
331	334
414	59
413	493
217	281
271	273
129	181
424	261
255	203
319	267
309	132
408	210
299	373
217	146
376	464
148	76
545	439
216	46
311	214
319	258
319	544
357	320
375	193
298	342
375	318
360	209
303	56
443	194
366	239
201	178
294	88
273	448
209	380
216	161
195	333
271	223
364	487
146	188
304	298
393	395
129	152
423	389
311	553
180	441
314	386
315	276
292	459
382	481
284	287
335	361
337	302
308	502
337	169
364	226
122	514
183	327
450	465
305	297
301	369
404	95
177	448
304	495
293	384
257	203
320	388
297	401
281	531
198	547
300	508
317	494
292	91
67	297
382	484
288	279
275	280
257	209
210	224
280	24
356	346
194	86
143	440
387	255
480	393
74	388
168	257
273	329
370	331
299	237
274	24
148	200
439	254
461	210
367	151
449	50
394	484
345	158
303	596
117	482
106	108
384	371
241	53
444	374
331	231
320	491
242	549
166	171
264	230
373	395
297	231
277	36
300	258
180	127
337	120
156	190
144	326
288	380
250	365
244	192
507	219
504	338
397	384
283	302
294	29
349	547
344	72
248	589
328	40
312	133
297	322
310	402
427	168
298	339
380	494
257	366
356	267
396	309
298	253
133	169
375	294
247	381
216	163
217	317
112	236
103	355
326	84
351	73
252	224
211	113
298	188
350	101
354	233
267	186
205	432
266	338
401	273
170	377
421	220
213	121
437	344
337	290
337	290
258	516
301	555
305	94
285	510
455	265
424	115
298	320
184	269
344	589
277	355
389	235
303	156
296	517
373	372
346	139
340	145
391	478
225	360
517	349
415	158
415	48
134	212
292	190
300	488
453	384
158	503
90	148
299	322
307	168
302	539
152	471
309	248
442	419
183	289
306	294
219	511
349	38
301	55
252	270
373	228
274	322
48	239
372	329
308	466
169	251
259	43
304	383
107	347
257	305
174	156
221	240
339	291
314	349
324	234
212	185
309	161
302	278
302	521
272	229
292	280
231	546
331	262
348	503
521	300
226	553
305	448
289	146
130	406
150	470
316	336
179	47
218	415
187	328
447	228
198	212
300	587
377	167
171	296
412	355
446	97
267	223
379	288
193	332
320	194
300	259
257	553
309	573
532	372
341	48
361	546
426	378
300	99
293	238
260	373
160	457
133	134
364	207
323	76
351	377
375	162
330	54
283	226
205	364
406	426
300	84
376	78
292	538
372	370
249	450
134	415
322	527
358	397
375	488
478	251
310	124
319	565
282	295
411	430
554	263
270	323
463	380
110	303
473	145
300	161
336	559
300	192
286	522
397	378
426	417
181	278
210	440
154	288
184	534
328	18
322	251
404	507
335	408
330	499
318	281
90	365
316	426
249	367
300	364
452	413
113	185
266	340
396	289
348	487
461	318
193	52
403	551
242	60
252	306
332	305
335	189
282	489
337	355
257	576
411	392
181	309
362	174
321	374
141	334
304	272
315	470
152	534
285	70
390	252
474	193
347	204
247	319
234	36
214	443
322	300
328	387
88	302
341	94
310	226
470	232
533	242
252	334
146	355
300	540
288	537
165	112
249	123
360	215
332	588
538	311
191	360
242	180
353	82
313	248
492	303
373	91
263	537
249	365
387	499
225	318
314	198
339	350
301	141
317	95
305	540
325	206
312	294
280	274
337	408
366	387
221	130
501	355
428	258
472	146
114	405
458	346
246	238
282	76
153	180
270	371
444	387
287	358
191	302
496	269
212	449
305	224
357	308
312	453
253	504
397	344
265	170
265	207
179	359
220	241
303	10
168	400
451	180
287	252
236	225
147	238
163	251
372	322
406	321
211	149
242	348
533	345
556	244
222	223
323	427
281	176
296	80
298	537
249	271
377	224
309	595
286	459
286	217
297	446
310	356
208	399
269	525
190	336
334	363
274	351
143	163
330	158
402	143
500	164
280	499
420	194
326	367
300	210
268	506
257	321
394	435
524	369
164	388
226	352
375	428
321	556
323	367
187	561
326	25
379	470
169	309
289	468
319	460
336	421
454	504
282	503
497	304
408	234
307	229
109	250
222	205
328	254
472	337
170	293
342	61
279	401
414	196
298	199
314	444
229	169
268	251
392	309
321	469
261	438
358	232
301	326
496	292
67	122
261	5
286	292
143	217
348	498
269	356
339	254
528	231
278	64
158	77
290	398
261	409
227	506
360	98
305	45
190	438
333	350
300	237
288	250
454	300
328	190
308	553
328	260
260	424
258	399
205	229
273	314
239	297
288	301
206	123
320	242
273	468
443	336
411	520
319	378
64	286
212	228
387	244
472	358
277	287
352	562
297	533
433	360
328	552
281	510
259	180
411	139
107	325
226	418
271	224
107	480
425	220
319	146
127	425
448	380
406	568
401	385
220	420
395	239
421	250
302	130
238	254
148	261
156	284
302	114
461	298
222	396
286	374
306	123
126	351
367	66
283	447
307	48
318	387
576	249
420	392
275	362
501	265
299	52
401	549
198	260
333	411
304	364
412	232
238	45
174	448
268	233
284	208
309	566
256	308
223	429
245	519
318	263
567	281
422	432
379	276
252	274
332	225
306	502
78	471
315	407
194	468
398	400
136	239
440	309
414	398
136	423
237	244
171	206
339	287
399	69
261	568
375	567
238	546
368	417
230	549
312	378
333	349
321	333
252	455
310	128
167	266
131	409
88	336
322	231
301	112
256	298
321	336
199	265
317	323
269	325
403	283
177	378
324	250
316	559
442	364
388	343
151	378
48	160
297	489
370	363
171	331
477	103
544	259
378	215
316	78
374	153
485	329
169	237
283	578
258	407
168	128
378	279
306	384
236	176
337	371
397	484
552	356
398	328
545	213
157	260
270	297
251	252
246	470
333	189
282	243
214	503
261	300
327	526
469	308
220	413
94	218
391	167
186	97
305	421
105	482
285	551
228	37
344	555
300	210
269	411
266	250
349	462
184	245
424	291
96	324
292	251
326	286
245	142
86	286
113	326
49	332
190	28
464	498
166	330
367	499
491	241
461	197
340	481
311	200
292	199
327	372
300	515
207	317
460	209
389	387
282	572
63	161
