365	372
300	406
449	339
456	346
292	135
288	288
513	405
400	262
292	28
173	498
371	430
480	352
379	518
323	48
289	459
285	48
313	326
97	442
350	277
395	487
328	313
65	433
465	359
266	463
254	235
309	42
287	237
351	151
400	291
226	172
232	176
270	124
308	30
351	109
356	150
427	355
239	233
300	5
77	442
215	285
329	187
306	433
273	519
384	205
234	469
322	51
365	125
99	381
296	494
138	300
355	290
496	480
266	328
471	323
250	125
302	196
201	416
404	390
268	108
382	170
294	261
309	287
231	202
381	198
245	502
218	461
314	51
323	339
241	170
325	168
334	86
287	32
76	409
232	168
253	101
238	344
176	339
319	36
463	327
238	391
333	104
460	351
248	167
224	191
412	198
285	38
172	224
333	84
311	364
316	80
247	313
334	98
297	22
335	88
371	400
345	181
291	128
307	82
69	476
571	486
304	53
290	67
373	452
154	263
480	377
294	30
109	344
342	412
337	285
244	493
202	331
300	7
395	463
314	477
298	106
241	435
455	293
123	343
300	114
302	104
124	400
263	420
339	85
300	18
387	158
219	162
287	274
328	199
388	339
292	214
151	273
398	261
290	384
248	252
337	203
261	143
299	15
316	142
281	58
408	283
393	461
245	150
332	109
271	332
103	461
428	423
353	201
43	490
352	200
135	458
173	255
114	390
349	494
333	165
286	37
329	74
448	352
516	448
72	474
266	436
344	348
236	119
240	184
282	255
370	363
334	62
259	122
354	159
290	292
362	118
480	447
152	326
308	83
272	152
311	242
301	4
381	355
188	206
287	378
304	107
279	359
274	359
293	28
218	214
504	468
295	40
307	63
162	332
278	229
234	328
266	73
289	169
438	485
330	113
204	410
300	2
351	292
300	28
363	298
261	427
310	126
291	93
201	328
158	293
444	435
333	298
515	476
535	456
287	25
244	107
303	80
67	407
281	415
458	355
38	466
472	415
394	507
414	492
155	394
192	248
195	200
236	199
335	275
103	364
419	371
303	14
232	126
328	80
256	278
227	165
95	388
378	188
563	512
452	377
344	94
336	310
237	189
320	138
308	81
474	513
323	375
472	359
530	509
298	326
237	328
494	401
138	397
300	35
336	65
283	40
289	84
319	261
329	61
163	508
374	174
