152	40
452	42
465	550
315	1
305	1
193	580
335	3
80	503
129	546
112	533
341	597
80	97
236	593
558	453
512	88
497	74
295	599
491	69
112	533
45	142
474	56
538	482
171	30
349	5
46	459
591	228
502	79
144	556
351	595
183	24
92	84
469	53
202	583
131	547
140	47
451	559
512	88
508	516
14	390
288	1
385	13
336	3
190	21
175	572
361	7
371	9
472	545
248	595
431	569
214	587
513	89
59	122
0	300
28	174
444	563
412	22
351	595
39	447
162	34
48	462
312	1
231	591
240	593
494	528
504	81
130	53
44	456
519	95
142	45
117	537
440	35
302	1
221	589
593	236
293	599
337	597
439	35
454	43
593	364
589	220
595	246
467	549
321	1
93	517
159	36
459	554
487	66
594	359
333	2
153	39
172	571
548	132
2	334
52	132
438	34
71	107
314	599
139	553
11	220
502	521
509	85
386	587
364	593
276	599
29	172
587	387
467	549
309	599
125	57
5	246
172	571
33	436
451	559
312	1
159	564
305	599
478	59
86	90
284	1
32	434
120	60
292	599
221	11
322	1
540	480
486	535
599	324
583	399
496	527
165	33
520	97
577	415
308	599
492	70
274	598
433	568
177	573
94	518
118	62
501	522
27	424
562	154
258	597
517	507
335	3
199	18
579	190
569	168
229	591
471	54
299	599
140	47
494	72
79	98
267	598
291	1
318	1
189	578
313	1
550	465
538	118
321	599
147	558
598	266
259	3
564	158
114	535
389	586
449	560
395	16
520	503
80	503
81	95
588	384
233	592
176	27
119	61
95	81
261	597
524	101
364	593
317	1
340	3
95	81
376	590
36	442
400	582
520	97
232	8
57	125
494	72
413	23
49	464
205	16
452	558
126	544
250	595
368	8
388	14
392	585
470	547
216	12
327	598
447	39
527	104
467	51
211	14
289	599
324	1
535	114
517	93
290	599
483	63
169	31
423	27
378	589
279	1
138	552
483	63
32	166
218	588
491	69
413	577
26	422
395	584
66	113
4	252
594	359
17	201
418	25
384	12
570	170
166	568
591	228
533	112
256	4
253	4
519	95
583	399
386	587
204	16
585	207
460	553
203	583
346	4
377	589
516	92
188	578
1	324
274	598
147	558
411	22
293	1
306	599
78	501
335	3
378	589
569	432
145	44
40	449
105	73
193	580
431	31
403	19
539	481
335	3
513	511
204	584
452	558
312	599
493	71
562	154
489	532
116	536
440	35
359	594
58	123
470	53
524	499
149	41
216	12
322	1
107	71
577	415
223	589
213	13
593	236
26	422
197	581
320	599
541	478
466	549
216	12
125	57
479	540
444	563
428	29
168	569
195	581
548	468
